井号,时间,工种,操作员,深度,速度,速度单位,张力,张力增量,张力单位,最大张力,缆头张力,安全张力,异常数据标识
陕50H-3王,2025-07-14 09:06:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:06:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:05:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:31,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:30,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:29,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:28,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:27,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:26,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:25,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:24,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:23,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:22,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:21,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:20,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:19,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:18,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:17,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:16,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:15,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:14,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:13,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:12,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:11,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:10,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:09,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:08,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:07,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:06,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:05,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:04,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:03,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:02,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:01,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:04:00,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:59,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:58,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:57,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:56,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:55,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:54,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:53,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:52,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:51,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:50,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:49,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:48,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:47,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:46,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:45,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:44,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:43,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:42,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:41,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:40,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:39,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:38,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:37,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:36,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:35,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:34,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:33,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
陕50H-3王,2025-07-14 09:03:32,超级用户,JerryW,1000.00,0.00,m/h,0.00,-128.33,kn,1000.00,0.00,-10.00,无
